OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID
1199,Tom,Washington,49,0020801078
1830,Marc,Davis,34,0020801078
1198,Scott,Wall,31,0020801078
1154,Bob,Delaney,26,0020801086
1151,Sean,Corbin,33,0020801086
1159,Kevin,Fehr,39,0020801086
2148,Mark,Ayotte,56,0020801088
1153,Joe,Crawford,17,0020801088
1180,Jack,Nies,35,0020801088
2715,Eric,Lewis,42,0020801083
1189,Phil,Robinson,11,0020801083
1142,Dick,Bavetta,27,0020801083
2004,Courtney,Kirkland,61,0020801089
1176,Monty,McCutchen,13,0020801089
1363,Bennie,Adams,47,0020801089
1179,Rodney,Mott,71,0020801087
200834,Mark,Lindsay,53,0020801087
1146,Tony,Brothers,25,0020801087
1152,Dan,Crawford,43,0020801084
2534,Zach,Zarba,58,0020801084
2003,Pat,Fraher,52,0020801084
2529,Tony,Brown,30,0020801085
1195,Derrick,Stafford,9,0020801085
1165,Luis,Grillo,8,0020801085
1200,Greg,Willard,57,0020801090
2532,Eli,Roe,64,0020801090
1161,Joe,Forte,45,0020801090
1830,Marc,Davis,34,0020801091
1204,Derek,Richardson,63,0020801091
1167,Steve,Javie,29,0020801091
1201,Leon,Wood,40,0020801096
1192,Bennett,Salvatore,15,0020801096
101284,John,Goble,67,0020801096
2002,Derrick,Collins,54,0020801092
1147,Mike,Callahan,24,0020801092
2530,Ed,Malloy,73,0020801092
1164,Ron,Garretson,10,0020801099
1185,Violet,Palmer,12,0020801099
2716,Olandis,Poole,50,0020801099
1174,Ken,Mauer,41,0020801097
1150,Jimmy,Clark,6,0020801097
2714,David,Guthrie,60,0020801097
2001,Jason,Phillips,23,0020801094
1155,JB,DeRosa,14,0020801094
1184,Ron,Olesiak,44,0020801094
1148,James,Capers,19,0020801095
1198,Scott,Wall,31,0020801095
1194,Bill,Spooner,22,0020801095
2005,Matt,Boland,46,0020801098
1168,David,Jones,36,0020801098
1190,Eddie,Rush,32,0020801098
1162,Scott,Foster,48,0020801093
201637,Haywoode,Workman,66,0020801093
1662,Bill,Kennedy,55,0020801093
1179,Rodney,Mott,71,0020801100
2534,Zach,Zarba,58,0020801100
1147,Mike,Callahan,24,0020801100
1203,Mark,Wunderlich,18,0020801101
1193,Michael,Smith,38,0020801101
1664,Gary,Zielinski,59,0020801101
1161,Joe,Forte,45,0020801102
1154,Bob,Delaney,26,0020801102
2532,Eli,Roe,64,0020801102
101283,Brian,Forte,62,0020801103
1176,Monty,McCutchen,13,0020801103
2004,Courtney,Kirkland,61,0020801103
1151,Sean,Corbin,33,0020801109
2714,David,Guthrie,60,0020801109
200833,Eric,Dalen,75,0020801109
1155,JB,DeRosa,14,0020801107
2003,Pat,Fraher,52,0020801107
101284,John,Goble,67,0020801107
1363,Bennie,Adams,47,0020801105
1190,Eddie,Rush,32,0020801105
1664,Gary,Zielinski,59,0020801105
1162,Scott,Foster,48,0020801110
201637,Haywoode,Workman,66,0020801110
1662,Bill,Kennedy,55,0020801110
1185,Violet,Palmer,12,0020801111
1164,Ron,Garretson,10,0020801111
2716,Olandis,Poole,50,0020801111
1195,Derrick,Stafford,9,0020801104
200832,Curtis,Blair,74,0020801104
2001,Jason,Phillips,23,0020801104
1201,Leon,Wood,40,0020801106
1148,James,Capers,19,0020801106
1192,Bennett,Salvatore,15,0020801106
1176,Monty,McCutchen,13,0020801112
2004,Courtney,Kirkland,61,0020801112
101283,Brian,Forte,62,0020801112
1146,Tony,Brothers,25,0020801108
1194,Bill,Spooner,22,0020801108
2715,Eric,Lewis,42,0020801108
1159,Kevin,Fehr,39,0020801114
1142,Dick,Bavetta,27,0020801114
200834,Mark,Lindsay,53,0020801114
1165,Luis,Grillo,8,0020801113
1152,Dan,Crawford,43,0020801113
2529,Tony,Brown,30,0020801113
1188,Leroy,Richardson,51,0020801121
2716,Olandis,Poole,50,0020801121
1164,Ron,Garretson,10,0020801121
1162,Scott,Foster,48,0020801119
1830,Marc,Davis,34,0020801119
1198,Scott,Wall,31,0020801119
1363,Bennie,Adams,47,0020801117
101284,John,Goble,67,0020801117
1146,Tony,Brothers,25,0020801117
2534,Zach,Zarba,58,0020801116
1147,Mike,Callahan,24,0020801116
2530,Ed,Malloy,73,0020801116
1167,Steve,Javie,29,0020801115
1179,Rodney,Mott,71,0020801115
1204,Derek,Richardson,63,0020801115
1154,Bob,Delaney,26,0020801120
1161,Joe,Forte,45,0020801120
2532,Eli,Roe,64,0020801120
200833,Eric,Dalen,75,0020801118
1150,Jimmy,Clark,6,0020801118
1153,Joe,Crawford,17,0020801118
1189,Phil,Robinson,11,0020801124
1199,Tom,Washington,49,0020801124
2715,Eric,Lewis,42,0020801124
1179,Rodney,Mott,71,0020801122
1204,Derek,Richardson,63,0020801122
1142,Dick,Bavetta,27,0020801122
1192,Bennett,Salvatore,15,0020801123
1148,James,Capers,19,0020801123
1201,Leon,Wood,40,0020801123
2148,Mark,Ayotte,56,0020801127
1203,Mark,Wunderlich,18,0020801127
1363,Bennie,Adams,47,0020801127
1662,Bill,Kennedy,55,0020801134
2532,Eli,Roe,64,0020801134
1161,Joe,Forte,45,0020801134
2002,Derrick,Collins,54,0020801130
1153,Joe,Crawford,17,0020801130
1150,Jimmy,Clark,6,0020801130
2003,Pat,Fraher,52,0020801131
1188,Leroy,Richardson,51,0020801131
1200,Greg,Willard,57,0020801131
1147,Mike,Callahan,24,0020801129
2530,Ed,Malloy,73,0020801129
201637,Haywoode,Workman,66,0020801129
1152,Dan,Crawford,43,0020801126
200832,Curtis,Blair,74,0020801126
1165,Luis,Grillo,8,0020801126
2715,Eric,Lewis,42,0020801132
1199,Tom,Washington,49,0020801132
1189,Phil,Robinson,11,0020801132
1168,David,Jones,36,0020801125
1193,Michael,Smith,38,0020801125
1190,Eddie,Rush,32,0020801125
2714,David,Guthrie,60,0020801128
1174,Ken,Mauer,41,0020801128
1180,Jack,Nies,35,0020801128
1162,Scott,Foster,48,0020801133
1198,Scott,Wall,31,0020801133
1830,Marc,Davis,34,0020801133
1664,Gary,Zielinski,59,0020801141
1200,Greg,Willard,57,0020801141
2878,Tommy,Nunez Jr.,28,0020801141
1195,Derrick,Stafford,9,0020801137
2001,Jason,Phillips,23,0020801137
1201,Leon,Wood,40,0020801137
2005,Matt,Boland,46,0020801136
1146,Tony,Brothers,25,0020801136
2534,Zach,Zarba,58,0020801136
200834,Mark,Lindsay,53,0020801138
1176,Monty,McCutchen,13,0020801138
1159,Kevin,Fehr,39,0020801138
2004,Courtney,Kirkland,61,0020801139
1184,Ron,Olesiak,44,0020801139
1155,JB,DeRosa,14,0020801139
101284,John,Goble,67,0020801135
101283,Brian,Forte,62,0020801135
1192,Bennett,Salvatore,15,0020801135
2148,Mark,Ayotte,56,0020801140
2529,Tony,Brown,30,0020801140
1151,Sean,Corbin,33,0020801140
1168,David,Jones,36,0020801142
1193,Michael,Smith,38,0020801142
1203,Mark,Wunderlich,18,0020801142
1162,Scott,Foster,48,0020801152
1198,Scott,Wall,31,0020801152
1194,Bill,Spooner,22,0020801152
2003,Pat,Fraher,52,0020801151
1148,James,Capers,19,0020801151
1188,Leroy,Richardson,51,0020801151
1189,Phil,Robinson,11,0020801149
1199,Tom,Washington,49,0020801149
2715,Eric,Lewis,42,0020801149
1147,Mike,Callahan,24,0020801147
2882,Sean,Wright,65,0020801147
1159,Kevin,Fehr,39,0020801147
201637,Haywoode,Workman,66,0020801144
1662,Bill,Kennedy,55,0020801144
1830,Marc,Davis,34,0020801144
1664,Gary,Zielinski,59,0020801146
2002,Derrick,Collins,54,0020801146
1174,Ken,Mauer,41,0020801146
1180,Jack,Nies,35,0020801145
1363,Bennie,Adams,47,0020801145
1190,Eddie,Rush,32,0020801145
1151,Sean,Corbin,33,0020801150
2714,David,Guthrie,60,0020801150
1153,Joe,Crawford,17,0020801150
1167,Steve,Javie,29,0020801148
200834,Mark,Lindsay,53,0020801148
1179,Rodney,Mott,71,0020801148
1142,Dick,Bavetta,27,0020801143
2530,Ed,Malloy,73,0020801143
1204,Derek,Richardson,63,0020801143
1152,Dan,Crawford,43,0020801155
101284,John,Goble,67,0020801155
2001,Jason,Phillips,23,0020801155
1168,David,Jones,36,0020801158
2530,Ed,Malloy,73,0020801158
1176,Monty,McCutchen,13,0020801158
1148,James,Capers,19,0020801161
2529,Tony,Brown,30,0020801161
1155,JB,DeRosa,14,0020801161
2005,Matt,Boland,46,0020801159
1151,Sean,Corbin,33,0020801159
1203,Mark,Wunderlich,18,0020801159
1167,Steve,Javie,29,0020801157
1198,Scott,Wall,31,0020801157
1159,Kevin,Fehr,39,0020801157
2004,Courtney,Kirkland,61,0020801154
1195,Derrick,Stafford,9,0020801154
2716,Olandis,Poole,50,0020801154
1662,Bill,Kennedy,55,0020801156
1189,Phil,Robinson,11,0020801156
1194,Bill,Spooner,22,0020801156
1142,Dick,Bavetta,27,0020801160
200834,Mark,Lindsay,53,0020801160
2534,Zach,Zarba,58,0020801160
1180,Jack,Nies,35,0020801153
1147,Mike,Callahan,24,0020801153
1146,Tony,Brothers,25,0020801153
1190,Eddie,Rush,32,0020801169
1188,Leroy,Richardson,51,0020801169
1150,Jimmy,Clark,6,0020801169
1146,Tony,Brothers,25,0020801164
2882,Sean,Wright,65,0020801164
1830,Marc,Davis,34,0020801164
2715,Eric,Lewis,42,0020801162
201637,Haywoode,Workman,66,0020801162
1199,Tom,Washington,49,0020801162
2004,Courtney,Kirkland,61,0020801165
1164,Ron,Garretson,10,0020801165
2003,Pat,Fraher,52,0020801165
1142,Dick,Bavetta,27,0020801170
200834,Mark,Lindsay,53,0020801170
2534,Zach,Zarba,58,0020801170
2148,Mark,Ayotte,56,0020801171
2005,Matt,Boland,46,0020801171
1162,Scott,Foster,48,0020801171
1185,Violet,Palmer,12,0020801167
1200,Greg,Willard,57,0020801167
1192,Bennett,Salvatore,15,0020801167
1153,Joe,Crawford,17,0020801166
2714,David,Guthrie,60,0020801166
1193,Michael,Smith,38,0020801166
1174,Ken,Mauer,41,0020801172
1363,Bennie,Adams,47,0020801172
1664,Gary,Zielinski,59,0020801172
2002,Derrick,Collins,54,0020801168
1203,Mark,Wunderlich,18,0020801168
1161,Joe,Forte,45,0020801168
1662,Bill,Kennedy,55,0020801163
2530,Ed,Malloy,73,0020801163
200833,Eric,Dalen,75,0020801163
1204,Derek,Richardson,63,0020801175
1167,Steve,Javie,29,0020801175
1179,Rodney,Mott,71,0020801175
1199,Tom,Washington,49,0020801173
1198,Scott,Wall,31,0020801173
1194,Bill,Spooner,22,0020801173
1155,JB,DeRosa,14,0020801174
1165,Luis,Grillo,8,0020801174
2529,Tony,Brown,30,0020801174
1153,Joe,Crawford,17,0020801185
2715,Eric,Lewis,42,0020801185
2002,Derrick,Collins,54,0020801185
1664,Gary,Zielinski,59,0020801188
1184,Ron,Olesiak,44,0020801188
1174,Ken,Mauer,41,0020801188
1161,Joe,Forte,45,0020801176
1189,Phil,Robinson,11,0020801176
1662,Bill,Kennedy,55,0020801176
1159,Kevin,Fehr,39,0020801180
2882,Sean,Wright,65,0020801180
1162,Scott,Foster,48,0020801180
2878,Tommy,Nunez Jr.,28,0020801178
1830,Marc,Davis,34,0020801178
1146,Tony,Brothers,25,0020801178
1193,Michael,Smith,38,0020801183
2714,David,Guthrie,60,0020801183
1151,Sean,Corbin,33,0020801183
2001,Jason,Phillips,23,0020801181
1176,Monty,McCutchen,13,0020801181
1185,Violet,Palmer,12,0020801181
1203,Mark,Wunderlich,18,0020801182
1150,Jimmy,Clark,6,0020801182
2005,Matt,Boland,46,0020801182
1200,Greg,Willard,57,0020801179
1148,James,Capers,19,0020801179
101283,Brian,Forte,62,0020801179
2004,Courtney,Kirkland,61,0020801177
200833,Eric,Dalen,75,0020801177
1164,Ron,Garretson,10,0020801177
2534,Zach,Zarba,58,0020801187
1142,Dick,Bavetta,27,0020801187
200834,Mark,Lindsay,53,0020801187
1147,Mike,Callahan,24,0020801184
1168,David,Jones,36,0020801184
2532,Eli,Roe,64,0020801184
1152,Dan,Crawford,43,0020801186
1363,Bennie,Adams,47,0020801186
101284,John,Goble,67,0020801186
200832,Curtis,Blair,74,0020801192
2716,Olandis,Poole,50,0020801192
1195,Derrick,Stafford,9,0020801192
1201,Leon,Wood,40,0020801191
1192,Bennett,Salvatore,15,0020801191
2003,Pat,Fraher,52,0020801191
1188,Leroy,Richardson,51,0020801189
1164,Ron,Garretson,10,0020801189
2001,Jason,Phillips,23,0020801189
2529,Tony,Brown,30,0020801194
1165,Luis,Grillo,8,0020801194
1155,JB,DeRosa,14,0020801194
1204,Derek,Richardson,63,0020801195
1167,Steve,Javie,29,0020801195
1179,Rodney,Mott,71,0020801195
2148,Mark,Ayotte,56,0020801190
1190,Eddie,Rush,32,0020801190
2878,Tommy,Nunez Jr.,28,0020801190
1194,Bill,Spooner,22,0020801193
2882,Sean,Wright,65,0020801193
2714,David,Guthrie,60,0020801193
1174,Ken,Mauer,41,0020801201
1184,Ron,Olesiak,44,0020801201
1664,Gary,Zielinski,59,0020801201
1162,Scott,Foster,48,0020801197
2530,Ed,Malloy,73,0020801197
1662,Bill,Kennedy,55,0020801197
1198,Scott,Wall,31,0020801198
1146,Tony,Brothers,25,0020801198
1159,Kevin,Fehr,39,0020801198
1185,Violet,Palmer,12,0020801199
1148,James,Capers,19,0020801199
1200,Greg,Willard,57,0020801199
1153,Joe,Crawford,17,0020801196
1193,Michael,Smith,38,0020801196
1151,Sean,Corbin,33,0020801196
1363,Bennie,Adams,47,0020801200
1152,Dan,Crawford,43,0020801200
101284,John,Goble,67,0020801200
1192,Bennett,Salvatore,15,0020801209
200832,Curtis,Blair,74,0020801209
1201,Leon,Wood,40,0020801209
101284,John,Goble,67,0020801211
1152,Dan,Crawford,43,0020801211
2004,Courtney,Kirkland,61,0020801211
2001,Jason,Phillips,23,0020801207
101283,Brian,Forte,62,0020801207
1176,Monty,McCutchen,13,0020801207
1189,Phil,Robinson,11,0020801204
1147,Mike,Callahan,24,0020801204
1161,Joe,Forte,45,0020801204
2715,Eric,Lewis,42,0020801206
200834,Mark,Lindsay,53,0020801206
1142,Dick,Bavetta,27,0020801206
2716,Olandis,Poole,50,0020801202
2003,Pat,Fraher,52,0020801202
1195,Derrick,Stafford,9,0020801202
1165,Luis,Grillo,8,0020801212
1180,Jack,Nies,35,0020801212
1155,JB,DeRosa,14,0020801212
1199,Tom,Washington,49,0020801205
2532,Eli,Roe,64,0020801205
1168,David,Jones,36,0020801205
201637,Haywoode,Workman,66,0020801210
1194,Bill,Spooner,22,0020801210
2534,Zach,Zarba,58,0020801210
2878,Tommy,Nunez Jr.,28,0020801208
1190,Eddie,Rush,32,0020801208
1150,Jimmy,Clark,6,0020801208
1203,Mark,Wunderlich,18,0020801203
2148,Mark,Ayotte,56,0020801203
2002,Derrick,Collins,54,0020801203
1204,Derek,Richardson,63,0020801213
1167,Steve,Javie,29,0020801213
1179,Rodney,Mott,71,0020801213
2882,Sean,Wright,65,0020801214
2530,Ed,Malloy,73,0020801214
1199,Tom,Washington,49,0020801214
1164,Ron,Garretson,10,0020801216
2004,Courtney,Kirkland,61,0020801216
1201,Leon,Wood,40,0020801216
1153,Joe,Crawford,17,0020801215
1151,Sean,Corbin,33,0020801215
2714,David,Guthrie,60,0020801215
1155,JB,DeRosa,14,0020801219
1165,Luis,Grillo,8,0020801219
2529,Tony,Brown,30,0020801219
1168,David,Jones,36,0020801217
2532,Eli,Roe,64,0020801217
2716,Olandis,Poole,50,0020801217
1162,Scott,Foster,48,0020801227
1146,Tony,Brothers,25,0020801227
2534,Zach,Zarba,58,0020801227
1148,James,Capers,19,0020801226
1176,Monty,McCutchen,13,0020801226
101283,Brian,Forte,62,0020801226
200833,Eric,Dalen,75,0020801218
1174,Ken,Mauer,41,0020801218
1664,Gary,Zielinski,59,0020801218
2002,Derrick,Collins,54,0020801223
1203,Mark,Wunderlich,18,0020801223
1150,Jimmy,Clark,6,0020801223
1159,Kevin,Fehr,39,0020801221
1198,Scott,Wall,31,0020801221
1147,Mike,Callahan,24,0020801221
201637,Haywoode,Workman,66,0020801229
1194,Bill,Spooner,22,0020801229
1662,Bill,Kennedy,55,0020801229
1161,Joe,Forte,45,0020801224
1151,Sean,Corbin,33,0020801224
2005,Matt,Boland,46,0020801224
1190,Eddie,Rush,32,0020801222
1193,Michael,Smith,38,0020801222
2148,Mark,Ayotte,56,0020801222
1830,Marc,Davis,34,0020801225
2715,Eric,Lewis,42,0020801225
1142,Dick,Bavetta,27,0020801225
1195,Derrick,Stafford,9,0020801220
1188,Leroy,Richardson,51,0020801220
1152,Dan,Crawford,43,0020801220
1185,Violet,Palmer,12,0020801230
1164,Ron,Garretson,10,0020801230
1200,Greg,Willard,57,0020801230
1192,Bennett,Salvatore,15,0020801228
200832,Curtis,Blair,74,0020801228
101284,John,Goble,67,0020801228
1146,Tony,Brothers,25,0020900001
1167,Steve,Javie,29,0020900001
1204,Derek,Richardson,63,0020900001
1662,Bill,Kennedy,55,0020900004
1194,Bill,Spooner,22,0020900004
1188,Leroy,Richardson,51,0020900004
1193,Michael,Smith,38,0020900002
201637,Haywoode,Workman,66,0020900002
1164,Ron,Garretson,10,0020900002
1179,Rodney,Mott,71,0020900003
1176,Monty,McCutchen,13,0020900003
2002,Derrick,Collins,54,0020900003
1830,Marc,Davis,34,0020900011
1204,Derek,Richardson,63,0020900011
1203,Mark,Wunderlich,18,0020900011
1153,Joe,Crawford,17,0020900009
2001,Jason,Phillips,23,0020900009
200834,Mark,Lindsay,53,0020900009
2878,Tommy,Nunez Jr.,28,0020900007
1151,Sean,Corbin,33,0020900007
1200,Greg,Willard,57,0020900007
1154,Bob,Delaney,26,0020900014
1188,Leroy,Richardson,51,0020900014
1148,James,Capers,19,0020900014
1159,Kevin,Fehr,39,0020900006
2530,Ed,Malloy,73,0020900006
1155,JB,DeRosa,14,0020900006
1179,Rodney,Mott,71,0020900016
1176,Monty,McCutchen,13,0020900016
2002,Derrick,Collins,54,0020900016
1164,Ron,Garretson,10,0020900012
1193,Michael,Smith,38,0020900012
200833,Eric,Dalen,75,0020900012
1147,Mike,Callahan,24,0020900005
2534,Zach,Zarba,58,0020900005
2716,Olandis,Poole,50,0020900005
1152,Dan,Crawford,43,0020900015
101284,John,Goble,67,0020900015
2529,Tony,Brown,30,0020900015
1161,Joe,Forte,45,0020900010
1190,Eddie,Rush,32,0020900010
1363,Bennie,Adams,47,0020900010
101283,Brian,Forte,62,0020900008
1664,Gary,Zielinski,59,0020900008
1162,Scott,Foster,48,0020900008
1168,David,Jones,36,0020900013
2714,David,Guthrie,60,0020900013
1195,Derrick,Stafford,9,0020900013
1162,Scott,Foster,48,0020900017
2882,Sean,Wright,65,0020900017
1201,Leon,Wood,40,0020900017
101284,John,Goble,67,0020900018
1152,Dan,Crawford,43,0020900018
2529,Tony,Brown,30,0020900018
1195,Derrick,Stafford,9,0020900021
1159,Kevin,Fehr,39,0020900021
1664,Gary,Zielinski,59,0020900021
2002,Derrick,Collins,54,0020900031
1176,Monty,McCutchen,13,0020900031
1179,Rodney,Mott,71,0020900031
1363,Bennie,Adams,47,0020900019
1167,Steve,Javie,29,0020900019
1161,Joe,Forte,45,0020900019
1192,Bennett,Salvatore,15,0020900029
1185,Violet,Palmer,12,0020900029
2005,Matt,Boland,46,0020900029
1142,Dick,Bavetta,27,0020900027
1189,Phil,Robinson,11,0020900027
1146,Tony,Brothers,25,0020900027
1159,Kevin,Fehr,39,0020900024
1203,Mark,Wunderlich,18,0020900024
1204,Derek,Richardson,63,0020900024
2003,Pat,Fraher,52,0020900024
1174,Ken,Mauer,41,0020900026
1201,Leon,Wood,40,0020900026
2882,Sean,Wright,65,0020900026
1199,Tom,Washington,49,0020900022
2715,Eric,Lewis,42,0020900022
2534,Zach,Zarba,58,0020900022
1168,David,Jones,36,0020900025
2714,David,Guthrie,60,0020900025
2530,Ed,Malloy,73,0020900025
1147,Mike,Callahan,24,0020900020
1662,Bill,Kennedy,55,0020900020
200832,Curtis,Blair,74,0020900020
1188,Leroy,Richardson,51,0020900030
1148,James,Capers,19,0020900030
1154,Bob,Delaney,26,0020900030
2001,Jason,Phillips,23,0020900028
1153,Joe,Crawford,17,0020900028
1198,Scott,Wall,31,0020900028
1151,Sean,Corbin,33,0020900023
1200,Greg,Willard,57,0020900023
2878,Tommy,Nunez Jr.,28,0020900023
1155,JB,DeRosa,14,0020900037
2530,Ed,Malloy,73,0020900037
2004,Courtney,Kirkland,61,0020900037
2715,Eric,Lewis,42,0020900034
1199,Tom,Washington,49,0020900034
2716,Olandis,Poole,50,0020900034
1664,Gary,Zielinski,59,0020900036
201245,Marat,Kogut,68,0020900036
1162,Scott,Foster,48,0020900036
1662,Bill,Kennedy,55,0020900032
2148,Mark,Ayotte,56,0020900032
1194,Bill,Spooner,22,0020900032
1193,Michael,Smith,38,0020900035
201637,Haywoode,Workman,66,0020900035
1190,Eddie,Rush,32,0020900035
101284,John,Goble,67,0020900038
1152,Dan,Crawford,43,0020900038
2529,Tony,Brown,30,0020900038
1830,Marc,Davis,34,0020900033
1203,Mark,Wunderlich,18,0020900033
201640,Kane,Fitzgerald,77,0020900033
1161,Joe,Forte,45,0020900041
200833,Eric,Dalen,75,0020900041
1167,Steve,Javie,29,0020900041
2003,Pat,Fraher,52,0020900039
1363,Bennie,Adams,47,0020900039
